order_id,customer_id,amount,product_category,city,payment_method,Segment,Churn_Risk,R_score,F_score,M_score,year,month,month_name,quarter,week,date_str
ORD005435,CUST0563,1490.95,Home & Kitchen,Ahmedabad,UPI,Loyal Customers,Low,4,5,5,2023,1,January,Q1,4,2023-01-26
ORD005649,CUST0587,1668.63,Sports,Ahmedabad,UPI,Champions,Low,5,5,5,2022,12,December,Q4,52,2022-12-31
ORD002099,CUST0203,1114.22,Clothing,Chennai,COD,Loyal Customers,Low,4,5,5,2022,7,July,Q3,30,2022-07-25
ORD009245,CUST0935,608.83,Home & Kitchen,Pune,Credit Card,Loyal Customers,Low,5,5,4,2023,4,April,Q2,17,2023-04-26
ORD009951,CUST0996,2145.39,Electronics,Kolkata,Debit Card,Loyal Customers,Low,4,5,5,2022,3,March,Q1,13,2022-03-29
ORD000734,CUST0064,562.01,Electronics,Pune,Debit Card,At Risk,High,4,3,4,2023,9,September,Q3,37,2023-09-14
ORD000578,CUST0050,620.29,Clothing,Bangalore,Debit Card,Loyal Customers,Low,5,5,5,2023,3,March,Q1,9,2023-03-01
ORD001784,CUST0168,550.13,Beauty,Ahmedabad,COD,At Risk,High,3,4,4,2023,7,July,Q3,27,2023-07-07
ORD008777,CUST0890,1648.22,Clothing,Pune,Credit Card,Loyal Customers,Low,4,5,5,2022,3,March,Q1,12,2022-03-26
ORD001958,CUST0187,193.44,Sports,Jaipur,Credit Card,At Risk,High,2,2,2,2023,4,April,Q2,15,2023-04-14
ORD004562,CUST0459,1698.83,Home & Kitchen,Surat,Debit Card,Champions,Low,5,5,5,2022,2,February,Q1,7,2022-02-19
ORD002222,CUST0214,818.21,Electronics,Mumbai,NetBanking,Loyal Customers,Low,4,4,5,2023,7,July,Q3,30,2023-07-30
ORD007797,CUST0805,155.21,Beauty,Bangalore,UPI,At Risk,High,2,3,3,2022,1,January,Q1,4,2022-01-25
ORD004378,CUST0441,829.21,Clothing,Ahmedabad,UPI,Champions,Low,5,5,5,2022,11,November,Q4,44,2022-11-02
ORD001804,CUST0169,653.55,Beauty,Chennai,UPI,Champions,Low,5,5,5,2022,9,September,Q3,35,2022-09-01
ORD007619,CUST0781,304.57,Electronics,Surat,Credit Card,Hibernating,Very High,2,3,2,2022,11,November,Q4,45,2022-11-09
ORD004339,CUST0440,1125.03,Electronics,Kolkata,Credit Card,Champions,Low,5,5,5,2023,6,June,Q2,23,2023-06-10
ORD003816,CUST0381,541.42,Electronics,Chennai,Debit Card,At Risk,High,3,4,4,2023,2,February,Q1,7,2023-02-19
ORD008427,CUST0872,433.7,Home & Kitchen,Bangalore,Debit Card,Loyal Customers,Low,5,5,4,2023,4,April,Q2,14,2023-04-06
ORD001124,CUST0103,216.9,Home & Kitchen,Bangalore,NetBanking,At Risk,High,3,4,3,2022,12,December,Q4,49,2022-12-06
ORD002516,CUST0245,2390.56,Electronics,Bangalore,Debit Card,Champions,Low,5,5,5,2022,6,June,Q2,26,2022-06-29
ORD005519,CUST0568,500.93,Books,Pune,UPI,At Risk,High,3,4,4,2022,3,March,Q1,12,2022-03-23
ORD006766,CUST0683,975.56,Clothing,Ahmedabad,Debit Card,Loyal Customers,Low,5,4,4,2022,10,October,Q4,40,2022-10-09
ORD001348,CUST0126,506.9,Clothing,Bangalore,Credit Card,Loyal Customers,Low,3,4,4,2023,4,April,Q2,15,2023-04-11
ORD000638,CUST0058,646.46,Sports,Kolkata,Credit Card,Loyal Customers,Low,3,4,4,2023,1,January,Q1,4,2023-01-28
ORD000048,CUST0006,599.08,Books,Hyderabad,NetBanking,Loyal Customers,Low,4,4,4,2023,1,January,Q1,4,2023-01-23
ORD002593,CUST0256,89.5,Beauty,Bangalore,Credit Card,Hibernating,Very High,2,3,2,2022,12,December,Q4,50,2022-12-15
ORD008373,CUST0865,631.37,Sports,Jaipur,UPI,At Risk,High,3,4,4,2023,2,February,Q1,7,2023-02-14
ORD002168,CUST0208,129.81,Beauty,Jaipur,UPI,Hibernating,Very High,1,1,1,2022,10,October,Q4,43,2022-10-25
ORD006724,CUST0678,1060.02,Home & Kitchen,Jaipur,Credit Card,Loyal Customers,Low,4,4,4,2022,2,February,Q1,7,2022-02-20
ORD009403,CUST0946,3369.19,Clothing,Bangalore,Credit Card,Champions,Low,5,5,5,2022,12,December,Q4,51,2022-12-19
ORD009572,CUST0961,1331.87,Beauty,Hyderabad,UPI,Champions,Low,4,5,5,2022,5,May,Q2,18,2022-05-06
ORD008886,CUST0900,2299.97,Electronics,Ahmedabad,Debit Card,Champions,Low,5,5,5,2023,11,November,Q4,46,2023-11-18
ORD007453,CUST0763,524.5,Electronics,Jaipur,COD,Loyal Customers,Low,3,4,4,2023,5,May,Q2,20,2023-05-18
ORD002228,CUST0214,1361.59,Beauty,Pune,Debit Card,Loyal Customers,Low,4,4,5,2022,10,October,Q4,39,2022-10-01
ORD009781,CUST0978,1569.01,Clothing,Jaipur,NetBanking,Champions,Low,5,5,5,2023,11,November,Q4,45,2023-11-10
ORD002459,CUST0240,1034.51,Clothing,Jaipur,Credit Card,Loyal Customers,Low,5,5,5,2023,7,July,Q3,29,2023-07-18
ORD008438,CUST0872,464.78,Electronics,Hyderabad,UPI,Loyal Customers,Low,5,5,4,2022,6,June,Q2,24,2022-06-18
ORD003300,CUST0336,1521.31,Sports,Kolkata,Debit Card,Champions,Low,5,5,5,2022,7,July,Q3,29,2022-07-19
ORD008885,CUST0900,3316.86,Electronics,Mumbai,Debit Card,Champions,Low,5,5,5,2023,9,September,Q3,37,2023-09-13
ORD008722,CUST0889,720.32,Home & Kitchen,Kolkata,Debit Card,Champions,Low,5,5,5,2023,12,December,Q4,48,2023-12-03
ORD005630,CUST0586,521.51,Beauty,Hyderabad,UPI,Loyal Customers,Low,5,4,4,2023,5,May,Q2,18,2023-05-03
ORD007196,CUST0727,428.89,Beauty,Pune,COD,Loyal Customers,Low,4,5,4,2023,5,May,Q2,21,2023-05-26
ORD003708,CUST0373,1955.28,Home & Kitchen,Surat,Debit Card,Champions,Low,5,5,5,2022,1,January,Q1,1,2022-01-09
ORD004049,CUST0417,1046.74,Home & Kitchen,Hyderabad,Credit Card,Loyal Customers,Low,4,5,5,2022,8,August,Q3,33,2022-08-19
ORD005652,CUST0587,1495.94,Clothing,Kolkata,Credit Card,Champions,Low,5,5,5,2022,5,May,Q2,18,2022-05-03
ORD009611,CUST0964,855.66,Beauty,Ahmedabad,COD,At Risk,High,2,4,3,2022,6,June,Q2,24,2022-06-19
ORD003308,CUST0336,1520.09,Books,Bangalore,NetBanking,Champions,Low,5,5,5,2023,5,May,Q2,20,2023-05-19
ORD003245,CUST0334,750.41,Electronics,Ahmedabad,COD,Loyal Customers,Low,5,4,5,2022,11,November,Q4,46,2022-11-17
ORD000743,CUST0065,452.5,Electronics,Jaipur,COD,Loyal Customers,Low,5,4,4,2023,11,November,Q4,47,2023-11-25
ORD003040,CUST0311,492.63,Electronics,Pune,Credit Card,Loyal Customers,Low,3,4,4,2022,5,May,Q2,21,2022-05-23
ORD007372,CUST0751,691.5,Sports,Jaipur,UPI,Loyal Customers,Low,5,4,4,2022,1,January,Q1,4,2022-01-25
ORD001225,CUST0111,538.03,Beauty,Pune,Credit Card,Loyal Customers,Low,5,4,4,2023,2,February,Q1,6,2023-02-10
ORD008146,CUST0846,504.73,Clothing,Chennai,COD,At Risk,High,2,3,3,2023,1,January,Q1,52,2023-01-01
ORD006578,CUST0666,1306.84,Electronics,Pune,Debit Card,Loyal Customers,Low,4,4,4,2022,1,January,Q1,2,2022-01-16
ORD005528,CUST0568,512.56,Beauty,Jaipur,Credit Card,At Risk,High,3,4,4,2023,3,March,Q1,12,2023-03-26
ORD007594,CUST0777,791.66,Home & Kitchen,Ahmedabad,NetBanking,Loyal Customers,Low,4,5,5,2023,9,September,Q3,38,2023-09-20
ORD004739,CUST0475,142.17,Home & Kitchen,Bangalore,Credit Card,At Risk,High,2,3,2,2022,2,February,Q1,6,2022-02-08
ORD007800,CUST0805,605.37,Electronics,Surat,Debit Card,At Risk,High,2,3,3,2022,5,May,Q2,20,2022-05-22
ORD007921,CUST0821,273.91,Home & Kitchen,Chennai,Debit Card,Hibernating,Very High,2,1,1,2022,12,December,Q4,50,2022-12-18
ORD005729,CUST0590,526.62,Clothing,Surat,Credit Card,Loyal Customers,Low,5,4,4,2022,10,October,Q4,40,2022-10-04
ORD005681,CUST0587,1048.97,Electronics,Hyderabad,UPI,Champions,Low,5,5,5,2022,2,February,Q1,5,2022-02-03
ORD002863,CUST0291,2042.05,Books,Kolkata,Credit Card,Champions,Low,5,5,5,2023,9,September,Q3,39,2023-09-25
ORD003173,CUST0329,434.6,Books,Pune,Debit Card,At Risk,High,3,4,4,2022,10,October,Q4,43,2022-10-30
ORD004583,CUST0460,421.11,Beauty,Hyderabad,UPI,Loyal Customers,Low,5,5,5,2022,11,November,Q4,44,2022-11-05
ORD001714,CUST0165,1234.37,Electronics,Pune,NetBanking,Champions,Low,5,5,5,2022,6,June,Q2,25,2022-06-26
ORD004581,CUST0460,897.12,Clothing,Delhi,Credit Card,Loyal Customers,Low,5,5,5,2023,10,October,Q4,40,2023-10-08
ORD001255,CUST0114,299.9,Electronics,Hyderabad,Debit Card,Hibernating,Very High,1,1,1,2022,5,May,Q2,19,2022-05-15
ORD005198,CUST0529,1500.32,Books,Surat,Credit Card,Champions,Low,5,5,5,2022,6,June,Q2,23,2022-06-06
ORD004541,CUST0458,339.25,Home & Kitchen,Surat,NetBanking,Hibernating,Very High,2,3,3,2022,4,April,Q2,14,2022-04-07
ORD006206,CUST0629,1621.47,Sports,Chennai,Debit Card,Champions,Low,5,5,5,2023,8,August,Q3,33,2023-08-14
ORD001510,CUST0145,1043.72,Beauty,Jaipur,Debit Card,Loyal Customers,Low,5,4,5,2022,1,January,Q1,1,2022-01-07
ORD006444,CUST0651,2655.18,Electronics,Delhi,Debit Card,Champions,Low,5,5,5,2022,1,January,Q1,3,2022-01-20
ORD007612,CUST0779,135.46,Electronics,Bangalore,Debit Card,At Risk,High,4,1,1,2023,10,October,Q4,42,2023-10-18
ORD001938,CUST0182,1056.83,Electronics,Delhi,Credit Card,Loyal Customers,Low,4,4,4,2022,12,December,Q4,51,2022-12-20
ORD001544,CUST0146,1184.13,Electronics,Jaipur,UPI,Champions,Low,5,5,5,2023,3,March,Q1,10,2023-03-11
ORD002836,CUST0289,822.29,Clothing,Chennai,Debit Card,Loyal Customers,Low,4,5,4,2022,12,December,Q4,52,2022-12-27
ORD000587,CUST0050,1371.19,Beauty,Ahmedabad,COD,Loyal Customers,Low,5,5,5,2023,11,November,Q4,44,2023-11-03
ORD001898,CUST0178,330.89,Electronics,Delhi,COD,At Risk,High,2,4,4,2022,3,March,Q1,9,2022-03-06
ORD009203,CUST0928,183.69,Clothing,Ahmedabad,Credit Card,Hibernating,Very High,2,3,3,2023,1,January,Q1,52,2023-01-01
ORD004056,CUST0418,247.18,Home & Kitchen,Bangalore,Credit Card,Hibernating,Very High,2,3,3,2022,11,November,Q4,47,2022-11-23
ORD009824,CUST0984,1658.86,Clothing,Ahmedabad,Credit Card,Champions,Low,5,5,5,2023,4,April,Q2,13,2023-04-01
ORD000336,CUST0030,1512.92,Clothing,Hyderabad,UPI,Champions,Low,5,5,5,2023,9,September,Q3,39,2023-09-27
ORD006473,CUST0656,1395.64,Electronics,Surat,Debit Card,Loyal Customers,Low,5,4,5,2023,12,December,Q4,48,2023-12-02
ORD003519,CUST0356,409.71,Sports,Surat,NetBanking,Hibernating,Very High,1,2,2,2022,3,March,Q1,9,2022-03-05
ORD002304,CUST0223,1321.12,Beauty,Kolkata,Credit Card,Loyal Customers,Low,5,5,5,2023,6,June,Q2,23,2023-06-06
ORD003685,CUST0373,1815.46,Books,Mumbai,Debit Card,Champions,Low,5,5,5,2023,3,March,Q1,9,2023-03-03
ORD000994,CUST0086,241.26,Sports,Kolkata,Credit Card,Loyal Customers,Low,3,4,4,2023,6,June,Q2,24,2023-06-16
ORD000933,CUST0083,873.37,Clothing,Kolkata,UPI,At Risk,High,3,3,3,2022,9,September,Q3,35,2022-09-03
ORD003317,CUST0336,1073.25,Clothing,Surat,COD,Champions,Low,5,5,5,2022,10,October,Q4,43,2022-10-27
ORD006406,CUST0650,116.35,Beauty,Bangalore,NetBanking,Hibernating,Very High,2,2,1,2022,4,April,Q2,16,2022-04-18
ORD008961,CUST0902,1141.09,Clothing,Surat,UPI,Champions,Low,5,5,5,2022,6,June,Q2,22,2022-06-01
ORD000024,CUST0005,1182.08,Sports,Surat,Credit Card,Loyal Customers,Low,5,5,5,2023,4,April,Q2,14,2023-04-05
ORD002615,CUST0260,704.61,Books,Pune,Debit Card,Loyal Customers,Low,5,5,5,2022,9,September,Q3,37,2022-09-18
ORD006080,CUST0617,1701.63,Electronics,Mumbai,NetBanking,Loyal Customers,Low,5,5,5,2023,1,January,Q1,3,2023-01-22
ORD009178,CUST0926,4222.97,Sports,Jaipur,NetBanking,Champions,Low,5,5,5,2022,11,November,Q4,44,2022-11-05
ORD006308,CUST0640,667.45,Electronics,Kolkata,Credit Card,At Risk,High,3,3,4,2022,11,November,Q4,45,2022-11-09
ORD007385,CUST0753,81.33,Electronics,Surat,Debit Card,At Risk,High,2,3,2,2023,3,March,Q1,11,2023-03-15
ORD000382,CUST0033,2526.46,Sports,Bangalore,UPI,Champions,Low,5,5,5,2022,1,January,Q1,1,2022-01-09
ORD001419,CUST0132,529.17,Clothing,Mumbai,Credit Card,Loyal Customers,Low,4,4,4,2023,9,September,Q3,37,2023-09-15
ORD004193,CUST0431,1331.56,Clothing,Delhi,UPI,Loyal Customers,Low,4,4,4,2022,11,November,Q4,47,2022-11-24
ORD002389,CUST0235,223.57,Books,Bangalore,UPI,Loyal Customers,Low,5,4,4,2023,6,June,Q2,26,2023-06-30
ORD005156,CUST0527,442.46,Home & Kitchen,Bangalore,UPI,At Risk,High,3,4,4,2022,8,August,Q3,31,2022-08-05
ORD000790,CUST0069,805.88,Clothing,Bangalore,NetBanking,Loyal Customers,Low,5,5,5,2022,10,October,Q4,39,2022-10-02
ORD006415,CUST0651,2277.26,Clothing,Jaipur,NetBanking,Champions,Low,5,5,5,2023,5,May,Q2,19,2023-05-10
ORD005805,CUST0598,1533.96,Electronics,Chennai,Debit Card,Loyal Customers,Low,4,5,5,2022,3,March,Q1,12,2022-03-23
ORD006563,CUST0665,408.34,Home & Kitchen,Hyderabad,Credit Card,Loyal Customers,Low,5,5,4,2023,5,May,Q2,22,2023-05-30
ORD007179,CUST0723,1335.26,Sports,Ahmedabad,Debit Card,Champions,Low,5,5,5,2023,12,December,Q4,50,2023-12-14
ORD004706,CUST0471,3109.53,Clothing,Bangalore,UPI,Champions,Low,5,5,5,2023,6,June,Q2,25,2023-06-22
ORD006430,CUST0651,2076.75,Clothing,Ahmedabad,Debit Card,Champions,Low,5,5,5,2023,9,September,Q3,39,2023-09-25
ORD009557,CUST0960,500.77,Electronics,Jaipur,Credit Card,Hibernating,Very High,2,3,3,2022,11,November,Q4,45,2022-11-07
ORD006858,CUST0695,524.14,Home & Kitchen,Delhi,UPI,Loyal Customers,Low,3,4,4,2022,11,November,Q4,46,2022-11-20
ORD009984,CUST1000,611.86,Electronics,Ahmedabad,Credit Card,Loyal Customers,Low,3,4,4,2022,12,December,Q4,50,2022-12-14
ORD005478,CUST0564,2034.24,Electronics,Pune,UPI,Champions,Low,5,5,5,2023,11,November,Q4,48,2023-11-28
ORD007848,CUST0814,115.86,Home & Kitchen,Bangalore,UPI,At Risk,High,4,3,1,2023,10,October,Q4,43,2023-10-27
ORD005982,CUST0610,110.06,Electronics,Bangalore,Credit Card,At Risk,High,2,3,2,2023,2,February,Q1,7,2023-02-14
ORD001497,CUST0142,437.38,Electronics,Bangalore,UPI,Loyal Customers,Low,5,5,5,2023,9,September,Q3,38,2023-09-21
ORD008845,CUST0899,1374.81,Books,Hyderabad,UPI,Loyal Customers,Low,5,5,5,2022,10,October,Q4,42,2022-10-17
ORD001146,CUST0106,703.27,Electronics,Mumbai,Credit Card,Loyal Customers,Low,5,5,4,2023,1,January,Q1,4,2023-01-25
ORD001189,CUST0110,1358.3,Beauty,Delhi,Credit Card,Champions,Low,5,5,5,2023,4,April,Q2,16,2023-04-18
ORD008067,CUST0836,590.9,Clothing,Bangalore,UPI,At Risk,High,3,4,4,2022,5,May,Q2,21,2022-05-28
ORD003401,CUST0345,460.08,Electronics,Delhi,Debit Card,Loyal Customers,Low,3,4,4,2022,4,April,Q2,14,2022-04-06
ORD005853,CUST0600,1000.62,Electronics,Hyderabad,Debit Card,Loyal Customers,Low,5,5,5,2022,11,November,Q4,45,2022-11-13
ORD006359,CUST0643,887.39,Home & Kitchen,Pune,Credit Card,Loyal Customers,Low,5,5,5,2022,9,September,Q3,36,2022-09-06
ORD001661,CUST0156,770.99,Books,Surat,UPI,Loyal Customers,Low,5,4,4,2023,8,August,Q3,31,2023-08-02
ORD003434,CUST0348,1994.21,Electronics,Ahmedabad,UPI,Champions,Low,5,5,5,2022,4,April,Q2,15,2022-04-12
ORD001176,CUST0109,898.66,Home & Kitchen,Bangalore,NetBanking,Loyal Customers,Low,4,4,5,2022,7,July,Q3,27,2022-07-04
ORD001502,CUST0143,109.17,Books,Hyderabad,UPI,Hibernating,Very High,1,2,2,2022,12,December,Q4,48,2022-12-03
ORD005475,CUST0564,2749.5,Beauty,Jaipur,NetBanking,Champions,Low,5,5,5,2023,1,January,Q1,2,2023-01-10
ORD002808,CUST0286,1948.9,Clothing,Bangalore,Credit Card,Champions,Low,4,5,5,2022,2,February,Q1,7,2022-02-16
ORD003520,CUST0357,2935.06,Clothing,Bangalore,Credit Card,Champions,Low,5,5,5,2023,8,August,Q3,34,2023-08-27
ORD004756,CUST0477,935.88,Books,Mumbai,Credit Card,Loyal Customers,Low,4,5,5,2023,3,March,Q1,13,2023-03-31
ORD003397,CUST0344,1123.78,Electronics,Delhi,COD,At Risk,High,3,3,4,2023,3,March,Q1,9,2023-03-01
ORD001200,CUST0110,1708.29,Clothing,Surat,Credit Card,Champions,Low,5,5,5,2022,6,June,Q2,23,2022-06-11
ORD007511,CUST0767,244.62,Clothing,Ahmedabad,NetBanking,At Risk,High,4,2,2,2023,10,October,Q4,42,2023-10-21
ORD001148,CUST0106,449.7,Books,Pune,Debit Card,Loyal Customers,Low,5,5,4,2023,10,October,Q4,40,2023-10-04
ORD002421,CUST0237,1096.56,Home & Kitchen,Jaipur,Credit Card,Loyal Customers,Low,5,5,5,2022,5,May,Q2,22,2022-05-30
ORD001209,CUST0110,1448.3,Books,Chennai,Debit Card,Champions,Low,5,5,5,2022,9,September,Q3,37,2022-09-14
ORD000783,CUST0069,989.76,Beauty,Chennai,Credit Card,Loyal Customers,Low,5,5,5,2022,10,October,Q4,40,2022-10-04
ORD006310,CUST0640,871.23,Electronics,Hyderabad,UPI,At Risk,High,3,3,4,2022,2,February,Q1,6,2022-02-12
ORD001689,CUST0159,800.17,Clothing,Surat,Credit Card,Loyal Customers,Low,4,5,5,2023,10,October,Q4,43,2023-10-23
ORD009400,CUST0946,3024.4,Home & Kitchen,Bangalore,UPI,Champions,Low,5,5,5,2023,7,July,Q3,29,2023-07-21
ORD008430,CUST0872,481.07,Clothing,Delhi,Debit Card,Loyal Customers,Low,5,5,4,2023,3,March,Q1,13,2023-03-30
ORD009674,CUST0974,572.72,Home & Kitchen,Pune,UPI,Loyal Customers,Low,4,5,5,2022,1,January,Q1,4,2022-01-28
ORD005953,CUST0605,1408.23,Beauty,Hyderabad,NetBanking,Loyal Customers,Low,4,5,5,2023,9,September,Q3,39,2023-09-25
ORD006606,CUST0668,195.8,Clothing,Ahmedabad,Debit Card,At Risk,High,4,4,3,2023,10,October,Q4,42,2023-10-19
ORD007926,CUST0822,3722.78,Books,Jaipur,UPI,Champions,Low,5,5,5,2023,8,August,Q3,35,2023-08-31
ORD006490,CUST0657,1342.18,Home & Kitchen,Delhi,Credit Card,Loyal Customers,Low,5,5,5,2022,12,December,Q4,50,2022-12-16
ORD003015,CUST0308,217.47,Beauty,Bangalore,UPI,At Risk,High,3,4,3,2023,7,July,Q3,29,2023-07-23
ORD008211,CUST0851,1730.66,Beauty,Hyderabad,Credit Card,Champions,Low,5,5,5,2022,11,November,Q4,46,2022-11-16
ORD009230,CUST0931,342.81,Clothing,Jaipur,UPI,Loyal Customers,Low,4,4,3,2023,10,October,Q4,43,2023-10-26
ORD008270,CUST0856,1229.07,Books,Kolkata,Debit Card,Loyal Customers,Low,4,5,5,2023,5,May,Q2,21,2023-05-28
ORD007897,CUST0819,721.44,Home & Kitchen,Delhi,UPI,Champions,Low,5,5,5,2022,6,June,Q2,22,2022-06-04
ORD008193,CUST0851,1417.78,Home & Kitchen,Hyderabad,Credit Card,Champions,Low,5,5,5,2022,8,August,Q3,33,2022-08-15
ORD000287,CUST0024,378.78,Sports,Ahmedabad,UPI,At Risk,High,3,4,3,2022,8,August,Q3,31,2022-08-07
ORD005144,CUST0523,404.43,Beauty,Delhi,Debit Card,Hibernating,Very High,1,2,3,2022,1,January,Q1,1,2022-01-06
ORD001747,CUST0165,1369.73,Home & Kitchen,Pune,UPI,Champions,Low,5,5,5,2022,3,March,Q1,12,2022-03-25
ORD004355,CUST0441,344.46,Electronics,Jaipur,NetBanking,Champions,Low,5,5,5,2023,3,March,Q1,10,2023-03-10
ORD009912,CUST0993,335.4,Home & Kitchen,Pune,Credit Card,Loyal Customers,Low,3,5,4,2022,7,July,Q3,29,2022-07-19
ORD003039,CUST0311,255.1,Clothing,Mumbai,Credit Card,Loyal Customers,Low,3,4,4,2022,6,June,Q2,25,2022-06-23
ORD009561,CUST0961,2817.7,Electronics,Jaipur,UPI,Champions,Low,4,5,5,2022,5,May,Q2,21,2022-05-27
ORD009765,CUST0978,2519.45,Clothing,Surat,UPI,Champions,Low,5,5,5,2022,5,May,Q2,18,2022-05-06
ORD005370,CUST0556,550.28,Home & Kitchen,Delhi,COD,At Risk,High,3,4,4,2023,2,February,Q1,8,2023-02-20
ORD006088,CUST0617,1436.07,Beauty,Delhi,Debit Card,Loyal Customers,Low,5,5,5,2022,10,October,Q4,43,2022-10-29
ORD002907,CUST0294,552.89,Clothing,Kolkata,Credit Card,At Risk,High,3,4,4,2022,4,April,Q2,14,2022-04-06
ORD000564,CUST0047,282.11,Clothing,Kolkata,UPI,At Risk,High,3,4,4,2022,8,August,Q3,35,2022-08-29
ORD000292,CUST0025,396.77,Beauty,Bangalore,UPI,At Risk,High,2,3,3,2022,7,July,Q3,28,2022-07-14
ORD005703,CUST0588,1049.71,Clothing,Mumbai,Credit Card,Loyal Customers,Low,5,5,5,2022,7,July,Q3,28,2022-07-11
ORD003058,CUST0312,1407.07,Electronics,Hyderabad,Debit Card,Loyal Customers,Low,4,5,5,2023,5,May,Q2,21,2023-05-23
ORD003647,CUST0371,1437.81,Electronics,Hyderabad,UPI,Loyal Customers,Low,4,4,5,2022,9,September,Q3,39,2022-09-27
ORD000170,CUST0014,1005.8,Electronics,Hyderabad,Credit Card,Loyal Customers,Low,4,5,5,2022,6,June,Q2,23,2022-06-06
ORD000268,CUST0023,1154.2,Home & Kitchen,Ahmedabad,NetBanking,Loyal Customers,Low,3,4,5,2022,5,May,Q2,21,2022-05-24
ORD009423,CUST0946,3491.36,Clothing,Delhi,UPI,Champions,Low,5,5,5,2022,7,July,Q3,29,2022-07-22
ORD007277,CUST0734,219.45,Electronics,Delhi,Credit Card,Hibernating,Very High,1,3,2,2022,5,May,Q2,19,2022-05-12
ORD007440,CUST0761,958.41,Electronics,Ahmedabad,UPI,Loyal Customers,Low,3,4,5,2022,1,January,Q1,3,2022-01-20
ORD005574,CUST0579,155.82,Electronics,Surat,Credit Card,Hibernating,Very High,1,2,2,2022,3,March,Q1,13,2022-03-31
ORD000316,CUST0030,3041.31,Home & Kitchen,Bangalore,Debit Card,Champions,Low,5,5,5,2023,5,May,Q2,18,2023-05-04
ORD004915,CUST0497,95.62,Clothing,Ahmedabad,UPI,Hibernating,Very High,2,2,1,2022,12,December,Q4,49,2022-12-10
ORD008318,CUST0860,2581.91,Electronics,Chennai,UPI,Champions,Low,5,5,5,2023,7,July,Q3,30,2023-07-25
ORD008363,CUST0864,212.2,Clothing,Delhi,Credit Card,At Risk,High,4,4,4,2022,12,December,Q4,50,2022-12-13
ORD000246,CUST0022,1145.36,Electronics,Delhi,Debit Card,Loyal Customers,Low,5,4,5,2022,4,April,Q2,14,2022-04-07
ORD000253,CUST0022,983.2,Sports,Surat,Credit Card,Loyal Customers,Low,5,4,5,2023,4,April,Q2,17,2023-04-24
ORD008683,CUST0885,220.92,Clothing,Delhi,Credit Card,Hibernating,Very High,1,1,1,2022,4,April,Q2,16,2022-04-20
ORD003729,CUST0375,1435.71,Electronics,Delhi,NetBanking,Champions,Low,5,5,5,2022,12,December,Q4,51,2022-12-21
ORD007584,CUST0776,854.98,Electronics,Chennai,Credit Card,Loyal Customers,Low,4,5,5,2023,1,January,Q1,2,2023-01-14
ORD000051,CUST0006,545.17,Clothing,Surat,NetBanking,Loyal Customers,Low,4,4,4,2022,10,October,Q4,43,2022-10-28
ORD004563,CUST0459,2500.33,Electronics,Bangalore,Credit Card,Champions,Low,5,5,5,2023,9,September,Q3,35,2023-09-01
ORD004053,CUST0417,788.32,Home & Kitchen,Chennai,UPI,Loyal Customers,Low,4,5,5,2022,2,February,Q1,5,2022-02-04
ORD003371,CUST0342,216.49,Beauty,Ahmedabad,NetBanking,At Risk,High,3,3,3,2022,6,June,Q2,24,2022-06-15
ORD005363,CUST0556,428.77,Home & Kitchen,Mumbai,Debit Card,At Risk,High,3,4,4,2022,2,February,Q1,6,2022-02-10
ORD004303,CUST0437,3291.58,Sports,Surat,NetBanking,Champions,Low,5,5,5,2023,6,June,Q2,22,2023-06-02
ORD000873,CUST0078,2360.65,Home & Kitchen,Surat,UPI,Champions,Low,4,5,5,2022,7,July,Q3,26,2022-07-03
ORD008232,CUST0853,434.98,Home & Kitchen,Delhi,UPI,Loyal Customers,Low,3,5,4,2023,3,March,Q1,10,2023-03-12
ORD009636,CUST0965,558.74,Electronics,Bangalore,UPI,Loyal Customers,Low,5,5,5,2023,3,March,Q1,13,2023-03-31
ORD005832,CUST0600,1504.72,Clothing,Mumbai,Credit Card,Loyal Customers,Low,5,5,5,2022,3,March,Q1,12,2022-03-23
ORD001447,CUST0134,595.39,Home & Kitchen,Ahmedabad,COD,At Risk,High,2,3,3,2022,12,December,Q4,50,2022-12-14
ORD008079,CUST0837,358.98,Home & Kitchen,Kolkata,NetBanking,At Risk,High,4,3,3,2022,10,October,Q4,40,2022-10-07
ORD002158,CUST0207,808.08,Home & Kitchen,Hyderabad,Credit Card,Loyal Customers,Low,4,5,5,2022,5,May,Q2,19,2022-05-09
ORD003024,CUST0310,1179.22,Electronics,Chennai,UPI,Loyal Customers,Low,4,4,4,2023,9,September,Q3,36,2023-09-04
ORD000249,CUST0022,979.76,Sports,Bangalore,Debit Card,Loyal Customers,Low,5,4,5,2023,3,March,Q1,11,2023-03-18
ORD005260,CUST0538,325.37,Beauty,Pune,UPI,Loyal Customers,Low,4,5,5,2023,5,May,Q2,22,2023-05-30
ORD009157,CUST0926,2353.31,Books,Kolkata,Debit Card,Champions,Low,5,5,5,2022,3,March,Q1,13,2022-03-31
ORD004157,CUST0427,1051.54,Electronics,Kolkata,Debit Card,At Risk,High,4,3,3,2022,3,March,Q1,9,2022-03-04
ORD005383,CUST0557,438.07,Clothing,Ahmedabad,NetBanking,At Risk,High,4,4,4,2022,5,May,Q2,21,2022-05-27
ORD002743,CUST0284,3208.11,Electronics,Kolkata,Debit Card,Champions,Low,5,5,5,2023,3,March,Q1,9,2023-03-03
