order_id,customer_id,order_date,amount,product_category,city,payment_method
ORD000614,CUST0057,2022-06-12,3669.15,Home & Kitchen,Hyderabad,UPI
ORD009863,CUST0986,2022-12-16,168.91,Beauty,Jaipur,UPI
ORD005194,CUST0529,2023-11-07,1485.39,Electronics,Pune,NetBanking
ORD001431,CUST0133,2023-06-28,808.29,Books,Pune,Credit Card
ORD006700,CUST0675,2023-04-15,394.05,Clothing,Kolkata,Debit Card
ORD007455,CUST0763,2023-03-23,437.32,Clothing,Surat,Debit Card
ORD003818,CUST0382,2022-10-12,129.89,Clothing,Ahmedabad,Credit Card
ORD003133,CUST0320,2023-07-04,860.58,Clothing,Pune,COD
ORD009103,CUST0920,2023-05-31,1046.77,Home & Kitchen,Chennai,Debit Card
ORD001418,CUST0132,2022-11-26,446.41,Sports,Jaipur,UPI
ORD009844,CUST0984,2023-12-25,1984.5,Books,Surat,Debit Card
ORD000605,CUST0055,2022-11-01,441.3,Clothing,Kolkata,UPI
ORD001273,CUST0118,2022-12-13,754.23,Clothing,Chennai,UPI
ORD003949,CUST0406,2022-12-06,451.28,Electronics,Ahmedabad,Debit Card
ORD007708,CUST0791,2022-07-02,531.91,Electronics,Hyderabad,UPI
ORD003795,CUST0380,2023-04-20,801.93,Clothing,Jaipur,Credit Card
ORD000248,CUST0022,2023-11-06,1031.73,Home & Kitchen,Kolkata,Debit Card
ORD006246,CUST0635,2022-10-19,913.37,Electronics,Kolkata,Debit Card
ORD001983,CUST0190,2023-03-24,1282.47,Electronics,Jaipur,Credit Card
ORD006271,CUST0636,2022-09-29,643.75,Electronics,Bangalore,UPI
ORD005314,CUST0544,2022-07-12,447.6,Electronics,Pune,UPI
ORD000200,CUST0016,2023-03-10,575.68,Home & Kitchen,Pune,Debit Card
ORD000486,CUST0041,2022-01-29,809.09,Home & Kitchen,Ahmedabad,Debit Card
ORD006063,CUST0614,2022-03-03,912.22,Books,Surat,Debit Card
ORD004171,CUST0430,2023-08-08,353.93,Beauty,Kolkata,UPI
ORD000456,CUST0040,2022-12-07,545.32,Electronics,Surat,Debit Card
ORD009789,CUST0980,2022-12-21,323.39,Beauty,Surat,NetBanking
ORD008817,CUST0897,2023-09-25,996.87,Electronics,Pune,Credit Card
ORD007763,CUST0797,2023-08-11,366.14,Books,Delhi,Debit Card
ORD001722,CUST0165,2022-06-12,1334.41,Electronics,Hyderabad,UPI
ORD005138,CUST0522,2022-01-12,268.09,Books,Kolkata,Credit Card
ORD006769,CUST0683,2023-02-28,689.44,Beauty,Chennai,Debit Card
ORD008140,CUST0845,2023-08-19,927.88,Clothing,Mumbai,Credit Card
ORD005748,CUST0591,2022-11-04,925.69,Beauty,Chennai,NetBanking
ORD006467,CUST0656,2022-12-08,503.91,Electronics,Bangalore,UPI
ORD006532,CUST0664,2022-01-31,362.99,Home & Kitchen,Chennai,UPI
ORD000863,CUST0075,2022-10-11,394.89,Clothing,Delhi,UPI
ORD002095,CUST0203,2023-01-06,1316.09,Home & Kitchen,Chennai,NetBanking
ORD000948,CUST0084,2023-04-10,2189.74,Clothing,Chennai,NetBanking
ORD002426,CUST0238,2022-12-21,1927.75,Electronics,Delhi,Credit Card
ORD001445,CUST0134,2022-08-22,598.07,Home & Kitchen,Kolkata,Credit Card
ORD001281,CUST0118,2023-01-10,1675.49,Electronics,Bangalore,UPI
ORD009891,CUST0989,2023-02-21,584.67,Clothing,Delhi,UPI
ORD008811,CUST0896,2023-04-19,966.4,Electronics,Kolkata,Debit Card
ORD005580,CUST0580,2023-05-31,1928.87,Electronics,Bangalore,COD
ORD004699,CUST0471,2022-02-17,1800.63,Electronics,Mumbai,NetBanking
ORD003051,CUST0312,2022-11-03,2337.97,Books,Hyderabad,UPI
ORD002303,CUST0223,2023-09-09,1317.29,Sports,Delhi,Credit Card
ORD002005,CUST0191,2022-12-02,758.48,Home & Kitchen,Hyderabad,Credit Card
ORD008200,CUST0851,2023-07-19,2199.54,Sports,Mumbai,Credit Card
ORD008695,CUST0886,2022-04-26,311.71,Electronics,Ahmedabad,Credit Card
ORD001006,CUST0089,2023-11-18,767.22,Clothing,Ahmedabad,UPI
ORD007918,CUST0820,2022-12-10,773.91,Beauty,Jaipur,Credit Card
ORD009700,CUST0975,2023-04-21,2852.81,Electronics,Pune,Credit Card
ORD002895,CUST0292,2022-12-29,1382.37,Electronics,Hyderabad,UPI
ORD007403,CUST0755,2022-06-15,762.9,Home & Kitchen,Bangalore,Debit Card
ORD002133,CUST0206,2023-10-18,1404.35,Electronics,Kolkata,UPI
ORD004255,CUST0435,2022-11-15,739.81,Clothing,Hyderabad,COD
ORD002058,CUST0197,2022-04-27,270.88,Books,Jaipur,UPI
ORD008371,CUST0865,2022-10-13,1104.86,Beauty,Chennai,NetBanking
ORD000230,CUST0020,2022-03-14,833.37,Books,Surat,UPI
ORD003264,CUST0335,2022-11-17,1352.88,Sports,Mumbai,UPI
ORD005124,CUST0520,2023-11-08,985.56,Electronics,Kolkata,UPI
ORD007822,CUST0810,2022-03-24,1037.09,Clothing,Bangalore,UPI
ORD004943,CUST0498,2022-10-22,726.23,Home & Kitchen,Delhi,Credit Card
ORD003400,CUST0345,2022-03-19,776.06,Sports,Mumbai,UPI
ORD008372,CUST0865,2022-10-07,586.5,Home & Kitchen,Kolkata,Credit Card
ORD000210,CUST0016,2023-06-14,519.7,Books,Jaipur,Debit Card
ORD007291,CUST0737,2023-06-25,1091.14,Books,Delhi,UPI
ORD005921,CUST0604,2022-07-13,2011.2,Home & Kitchen,Chennai,Credit Card
ORD004813,CUST0487,2022-06-18,2110.91,Beauty,Mumbai,UPI
ORD007092,CUST0715,2022-12-02,696.99,Sports,Mumbai,COD
ORD005598,CUST0582,2023-04-15,588.87,Electronics,Chennai,UPI
ORD001729,CUST0165,2023-11-27,1331.85,Electronics,Jaipur,Debit Card
ORD004166,CUST0429,2022-11-03,334.79,Clothing,Delhi,Credit Card
ORD000338,CUST0030,2023-03-06,2671.54,Beauty,Bangalore,UPI
ORD006356,CUST0643,2023-09-23,449.87,Electronics,Mumbai,UPI
ORD004242,CUST0435,2023-02-16,1701.73,Books,Hyderabad,UPI
ORD007224,CUST0729,2023-10-08,1256.49,Clothing,Ahmedabad,Debit Card
ORD003699,CUST0373,2023-02-15,1259.19,Electronics,Ahmedabad,UPI
ORD001227,CUST0111,2022-01-09,469.77,Home & Kitchen,Surat,UPI
ORD003280,CUST0335,2022-07-10,1568.3,Clothing,Ahmedabad,Credit Card
ORD005961,CUST0607,2022-06-05,1289.17,Clothing,Hyderabad,Debit Card
ORD003525,CUST0357,2022-05-24,2442.28,Clothing,Hyderabad,NetBanking
ORD004163,CUST0429,2023-08-10,1183.27,Clothing,Surat,Debit Card
ORD002112,CUST0203,2022-03-30,1415.89,Sports,Delhi,NetBanking
ORD009405,CUST0946,2022-10-14,2940.58,Electronics,Kolkata,COD
ORD002778,CUST0286,2022-08-05,2366.53,Home & Kitchen,Jaipur,Credit Card
ORD008278,CUST0856,2022-01-15,1183.1,Home & Kitchen,Surat,UPI
ORD001018,CUST0091,2023-04-11,362.16,Electronics,Delhi,UPI
ORD006245,CUST0635,2022-02-05,959.37,Electronics,Pune,Credit Card
ORD004857,CUST0492,2022-02-23,249.51,Books,Surat,NetBanking
ORD005000,CUST0506,2023-08-10,412.97,Home & Kitchen,Ahmedabad,UPI
ORD001929,CUST0182,2023-04-27,664.41,Home & Kitchen,Kolkata,Credit Card
ORD000351,CUST0030,2022-05-15,2771.19,Clothing,Bangalore,Debit Card
ORD003860,CUST0388,2023-03-13,763.83,Electronics,Mumbai,COD
ORD004182,CUST0430,2022-07-17,950.59,Electronics,Chennai,UPI
ORD001935,CUST0182,2022-01-17,486.08,Sports,Hyderabad,COD
ORD006880,CUST0697,2022-11-12,585.0,Books,Surat,Debit Card
ORD004809,CUST0487,2023-06-19,1769.36,Home & Kitchen,Ahmedabad,UPI
ORD000565,CUST0048,2022-12-11,254.14,Electronics,Chennai,Debit Card
ORD001583,CUST0149,2023-01-25,2194.72,Clothing,Ahmedabad,COD
ORD003543,CUST0357,2023-06-06,1826.02,Books,Bangalore,UPI
ORD002176,CUST0209,2022-02-12,1398.92,Home & Kitchen,Chennai,Credit Card
ORD004864,CUST0493,2023-01-29,711.17,Books,Bangalore,UPI
ORD003990,CUST0410,2023-08-27,735.41,Beauty,Delhi,UPI
ORD002229,CUST0214,2023-04-06,830.35,Home & Kitchen,Ahmedabad,Debit Card
ORD001116,CUST0102,2022-12-28,50.0,Books,Mumbai,COD
ORD008124,CUST0843,2023-09-06,468.63,Clothing,Delhi,Credit Card
ORD003025,CUST0310,2023-09-05,1323.32,Clothing,Pune,Credit Card
ORD005033,CUST0515,2022-12-21,1769.06,Home & Kitchen,Bangalore,Debit Card
ORD007863,CUST0819,2023-01-17,579.98,Electronics,Hyderabad,UPI
ORD000822,CUST0072,2023-05-16,591.11,Electronics,Delhi,Debit Card
ORD003938,CUST0403,2022-09-09,178.91,Books,Kolkata,Debit Card
ORD002273,CUST0220,2023-02-17,309.87,Electronics,Delhi,Debit Card
ORD007689,CUST0788,2022-04-23,505.3,Electronics,Surat,Debit Card
ORD000082,CUST0007,2023-10-13,901.98,Beauty,Delhi,Debit Card
ORD001324,CUST0125,2022-06-08,1095.22,Electronics,Ahmedabad,NetBanking
ORD008981,CUST0905,2023-03-03,354.06,Books,Jaipur,UPI
ORD001615,CUST0150,2022-04-01,333.53,Home & Kitchen,Jaipur,UPI
ORD000832,CUST0073,2022-08-15,2886.54,Clothing,Ahmedabad,NetBanking
ORD009654,CUST0968,2022-04-04,760.96,Beauty,Ahmedabad,Credit Card
ORD005134,CUST0522,2022-10-30,251.24,Beauty,Mumbai,Debit Card
ORD009565,CUST0961,2022-02-19,2952.43,Sports,Pune,NetBanking
ORD002407,CUST0237,2023-05-16,626.36,Home & Kitchen,Delhi,Debit Card
ORD009289,CUST0937,2022-06-28,1098.64,Beauty,Delhi,Debit Card
ORD001650,CUST0153,2022-03-19,607.68,Electronics,Delhi,UPI
ORD004050,CUST0417,2022-06-16,813.58,Clothing,Surat,UPI
ORD007031,CUST0707,2022-01-31,389.85,Clothing,Mumbai,Credit Card
ORD002690,CUST0273,2023-02-16,283.04,Books,Pune,Debit Card
ORD005719,CUST0590,2023-02-15,1064.15,Home & Kitchen,Hyderabad,UPI
ORD007119,CUST0719,2023-03-22,1138.53,Electronics,Pune,Credit Card
ORD006868,CUST0697,2022-02-01,1740.25,Home & Kitchen,Jaipur,NetBanking
ORD006570,CUST0666,2023-05-19,1106.92,Electronics,Delhi,Debit Card
ORD003705,CUST0373,2022-03-30,2013.63,Sports,Hyderabad,Credit Card
ORD009018,CUST0909,2022-04-05,625.55,Home & Kitchen,Mumbai,COD
ORD000750,CUST0065,2022-09-06,910.74,Books,Bangalore,UPI
ORD005255,CUST0538,2023-05-29,526.83,Electronics,Mumbai,UPI
ORD002374,CUST0232,2022-08-30,427.84,Electronics,Hyderabad,Debit Card
ORD009614,CUST0964,2022-05-07,623.25,Sports,Pune,Credit Card
ORD002749,CUST0284,2022-09-19,2311.79,Home & Kitchen,Pune,Debit Card
ORD008361,CUST0864,2023-01-08,478.75,Clothing,Pune,UPI
ORD008132,CUST0845,2023-05-03,539.78,Clothing,Surat,UPI
ORD004093,CUST0423,2022-02-20,1132.27,Beauty,Hyderabad,Debit Card
ORD004305,CUST0437,2023-10-13,2417.15,Home & Kitchen,Kolkata,UPI
ORD006082,CUST0617,2022-05-18,1927.9,Home & Kitchen,Hyderabad,UPI
ORD001140,CUST0106,2023-02-12,585.07,Sports,Bangalore,NetBanking
ORD007607,CUST0777,2023-03-03,833.41,Clothing,Delhi,UPI
ORD002232,CUST0214,2022-04-10,1109.19,Sports,Hyderabad,Credit Card
ORD002165,CUST0207,2023-10-19,364.67,Clothing,Ahmedabad,UPI
ORD004608,CUST0462,2022-07-03,119.46,Home & Kitchen,Ahmedabad,Debit Card
ORD007713,CUST0791,2022-07-18,868.8,Books,Pune,UPI
ORD008516,CUST0876,2023-05-16,1076.25,Clothing,Jaipur,UPI
ORD002471,CUST0241,2022-03-02,391.57,Clothing,Hyderabad,UPI
ORD001571,CUST0149,2022-11-05,2263.81,Clothing,Surat,UPI
ORD000173,CUST0014,2023-07-07,655.28,Clothing,Chennai,UPI
ORD009710,CUST0975,2022-10-03,1720.96,Clothing,Delhi,UPI
ORD002088,CUST0202,2023-07-18,2634.27,Electronics,Delhi,UPI
ORD007049,CUST0709,2023-07-24,546.63,Beauty,Hyderabad,Debit Card
ORD009077,CUST0917,2022-06-02,719.89,Sports,Hyderabad,Debit Card
ORD007066,CUST0711,2022-12-15,324.62,Books,Ahmedabad,COD
ORD009151,CUST0926,2023-12-09,3625.61,Electronics,Surat,UPI
ORD003791,CUST0378,2023-01-02,1838.56,Books,Delhi,UPI
ORD009047,CUST0912,2023-05-03,773.8,Electronics,Jaipur,NetBanking
ORD001833,CUST0172,2023-05-08,601.76,Sports,Jaipur,NetBanking
ORD005093,CUST0516,2023-07-26,1565.13,Beauty,Pune,UPI
ORD008620,CUST0882,2022-02-28,169.15,Clothing,Mumbai,NetBanking
ORD009121,CUST0921,2022-09-29,414.18,Electronics,Jaipur,UPI
ORD004476,CUST0455,2023-05-15,611.03,Home & Kitchen,Mumbai,UPI
ORD004865,CUST0493,2023-03-05,475.79,Clothing,Mumbai,NetBanking
ORD005126,CUST0520,2023-05-01,683.9,Clothing,Surat,Debit Card
ORD000835,CUST0073,2022-09-07,2352.87,Clothing,Ahmedabad,UPI
ORD009608,CUST0964,2023-03-30,666.56,Clothing,Kolkata,Debit Card
ORD005776,CUST0594,2022-07-23,1049.22,Home & Kitchen,Bangalore,NetBanking
ORD007887,CUST0819,2022-07-03,977.37,Electronics,Delhi,Credit Card
ORD008546,CUST0879,2023-08-16,2764.68,Books,Bangalore,Credit Card
ORD003411,CUST0345,2023-04-15,454.12,Home & Kitchen,Chennai,UPI
ORD000066,CUST0007,2023-01-25,811.78,Clothing,Jaipur,UPI
ORD003756,CUST0377,2023-06-02,168.12,Beauty,Ahmedabad,UPI
ORD003657,CUST0372,2023-08-04,817.09,Clothing,Mumbai,Credit Card
ORD007559,CUST0773,2023-09-23,541.5,Clothing,Ahmedabad,Debit Card
ORD000355,CUST0031,2023-04-14,296.79,Sports,Chennai,Debit Card
ORD006753,CUST0682,2022-11-03,636.96,Clothing,Hyderabad,COD
ORD009665,CUST0972,2022-06-07,513.17,Beauty,Delhi,Credit Card
ORD006077,CUST0617,2022-07-17,1230.75,Home & Kitchen,Mumbai,UPI
ORD003636,CUST0370,2022-06-20,3081.4,Home & Kitchen,Pune,Credit Card
ORD006718,CUST0677,2022-01-07,588.58,Electronics,Delhi,Credit Card
ORD003285,CUST0335,2022-06-27,644.8,Home & Kitchen,Jaipur,UPI
ORD008574,CUST0880,2023-11-19,1111.42,Books,Hyderabad,Debit Card
ORD008019,CUST0831,2023-06-24,586.71,Electronics,Delhi,UPI
ORD005080,CUST0516,2023-10-25,1403.02,Home & Kitchen,Jaipur,Debit Card
ORD000473,CUST0041,2023-11-07,543.7,Books,Pune,UPI
ORD004771,CUST0478,2022-10-13,298.53,Beauty,Ahmedabad,Debit Card
ORD005928,CUST0604,2023-10-24,1567.98,Clothing,Mumbai,UPI
ORD002486,CUST0244,2022-02-08,728.18,Electronics,Kolkata,NetBanking
ORD003922,CUST0401,2022-08-31,1035.79,Beauty,Pune,Credit Card
ORD000869,CUST0078,2022-07-18,481.01,Beauty,Pune,NetBanking
ORD005273,CUST0540,2022-05-30,1054.1,Electronics,Hyderabad,COD
ORD007263,CUST0731,2023-10-02,535.46,Home & Kitchen,Hyderabad,Debit Card
ORD008659,CUST0883,2022-05-24,1121.43,Clothing,Chennai,Debit Card
ORD006555,CUST0665,2022-08-25,713.48,Clothing,Surat,Credit Card
ORD006256,CUST0635,2022-11-19,897.33,Beauty,Mumbai,Debit Card
ORD002649,CUST0263,2022-07-02,1057.76,Electronics,Bangalore,Credit Card
ORD009321,CUST0939,2022-04-15,1129.55,Books,Chennai,UPI
ORD006368,CUST0643,2023-02-28,974.11,Electronics,Jaipur,UPI
ORD005232,CUST0533,2022-09-27,473.9,Electronics,Hyderabad,Debit Card
ORD003773,CUST0378,2022-11-22,1318.38,Electronics,Pune,Debit Card
ORD001076,CUST0100,2022-05-29,932.82,Home & Kitchen,Surat,UPI
ORD008080,CUST0837,2023-03-01,516.45,Clothing,Pune,Credit Card
ORD006731,CUST0678,2022-02-03,740.52,Books,Pune,Credit Card
ORD009270,CUST0936,2022-06-27,625.37,Electronics,Kolkata,Credit Card
ORD006059,CUST0614,2023-09-26,933.05,Electronics,Ahmedabad,UPI
ORD004746,CUST0477,2022-02-21,1200.98,Sports,Pune,COD
ORD006042,CUST0614,2022-10-10,848.61,Books,Chennai,UPI
ORD008068,CUST0836,2022-08-01,825.8,Books,Pune,Debit Card
ORD005885,CUST0603,2023-10-18,478.28,Electronics,Pune,UPI
ORD007137,CUST0722,2022-10-16,376.57,Sports,Pune,UPI
ORD000074,CUST0007,2022-08-03,686.18,Home & Kitchen,Kolkata,NetBanking
ORD005663,CUST0587,2023-09-28,1383.74,Clothing,Surat,UPI
ORD007227,CUST0729,2022-03-21,984.95,Home & Kitchen,Pune,Debit Card
ORD006990,CUST0705,2022-07-03,1762.96,Clothing,Jaipur,Credit Card
ORD006956,CUST0703,2022-04-28,552.19,Clothing,Chennai,Debit Card
ORD001102,CUST0101,2023-07-11,1052.44,Home & Kitchen,Surat,Credit Card
ORD009528,CUST0958,2022-05-11,2789.0,Electronics,Kolkata,UPI
ORD007631,CUST0783,2023-03-05,732.42,Home & Kitchen,Hyderabad,COD
ORD008515,CUST0876,2022-04-11,1252.76,Sports,Mumbai,Credit Card
ORD004722,CUST0473,2022-12-21,3075.44,Clothing,Pune,Credit Card
ORD000119,CUST0011,2023-08-22,2076.9,Sports,Hyderabad,COD
ORD002023,CUST0191,2022-03-18,732.08,Home & Kitchen,Surat,Credit Card
ORD009876,CUST0989,2023-11-26,907.52,Electronics,Kolkata,Credit Card
ORD005432,CUST0562,2023-03-16,1101.65,Sports,Bangalore,Credit Card
ORD002035,CUST0195,2023-03-25,338.4,Home & Kitchen,Delhi,UPI
ORD002555,CUST0252,2022-11-15,467.83,Electronics,Kolkata,Debit Card
ORD008656,CUST0883,2023-11-05,856.26,Clothing,Surat,UPI
ORD003528,CUST0357,2023-10-23,2286.19,Electronics,Hyderabad,Credit Card
ORD001220,CUST0111,2023-08-12,555.24,Electronics,Mumbai,UPI
ORD006297,CUST0639,2022-03-22,674.58,Books,Pune,Debit Card
ORD006544,CUST0665,2022-07-09,519.79,Home & Kitchen,Jaipur,Debit Card
ORD008573,CUST0880,2023-04-10,1136.12,Electronics,Pune,Debit Card
ORD002841,CUST0291,2022-07-08,1327.89,Home & Kitchen,Hyderabad,Credit Card
ORD002511,CUST0245,2022-12-12,2511.12,Beauty,Delhi,NetBanking
ORD003232,CUST0333,2022-04-15,902.37,Home & Kitchen,Hyderabad,Credit Card
ORD005226,CUST0529,2023-09-14,1265.92,Books,Bangalore,COD
ORD004478,CUST0455,2023-10-09,474.62,Books,Bangalore,UPI
ORD009573,CUST0961,2023-07-15,2643.98,Home & Kitchen,Delhi,COD
ORD002699,CUST0276,2022-05-24,373.44,Books,Bangalore,COD
ORD000178,CUST0014,2023-05-16,479.78,Electronics,Delhi,UPI
ORD001644,CUST0153,2022-09-20,446.77,Electronics,Chennai,Credit Card
ORD009283,CUST0937,2022-01-19,1396.05,Beauty,Mumbai,NetBanking
ORD002911,CUST0294,2023-05-03,426.13,Beauty,Kolkata,UPI
ORD001375,CUST0129,2022-09-14,2890.09,Electronics,Hyderabad,UPI
ORD001721,CUST0165,2023-09-17,1009.09,Home & Kitchen,Ahmedabad,NetBanking
ORD003980,CUST0410,2023-10-27,1072.14,Beauty,Hyderabad,NetBanking
ORD008152,CUST0847,2023-10-14,3960.89,Electronics,Bangalore,UPI
ORD002265,CUST0218,2023-07-04,542.47,Electronics,Jaipur,Credit Card
ORD000088,CUST0007,2023-01-24,1058.55,Electronics,Mumbai,Credit Card
ORD006434,CUST0651,2023-11-02,2472.38,Home & Kitchen,Bangalore,UPI
ORD008678,CUST0884,2023-02-04,978.85,Electronics,Surat,Credit Card
ORD000404,CUST0036,2023-05-16,489.88,Beauty,Ahmedabad,COD
ORD007830,CUST0811,2023-01-28,260.68,Home & Kitchen,Jaipur,UPI
ORD003456,CUST0348,2023-01-16,1879.62,Home & Kitchen,Hyderabad,NetBanking
ORD008167,CUST0847,2023-07-11,3366.5,Clothing,Ahmedabad,Credit Card
ORD006517,CUST0661,2022-11-13,709.84,Home & Kitchen,Bangalore,UPI
ORD002457,CUST0240,2022-05-21,1449.61,Books,Hyderabad,NetBanking
ORD003498,CUST0355,2022-05-27,1954.17,Home & Kitchen,Bangalore,NetBanking
ORD002215,CUST0212,2023-01-11,250.64,Clothing,Chennai,Credit Card
ORD001028,CUST0096,2023-03-22,149.01,Electronics,Jaipur,Credit Card
ORD009694,CUST0975,2023-06-01,1594.29,Home & Kitchen,Pune,Debit Card
ORD001422,CUST0132,2022-05-10,292.0,Electronics,Surat,UPI
ORD002437,CUST0238,2022-10-06,1837.0,Clothing,Chennai,NetBanking
ORD003778,CUST0378,2022-07-27,883.68,Clothing,Delhi,Credit Card
ORD009078,CUST0917,2022-05-11,970.62,Sports,Jaipur,NetBanking
ORD001279,CUST0118,2023-02-11,1225.29,Sports,Kolkata,Credit Card
ORD003470,CUST0350,2022-02-09,497.99,Beauty,Hyderabad,UPI
ORD009282,CUST0937,2022-02-18,651.24,Books,Ahmedabad,UPI
ORD005049,CUST0515,2022-01-26,1955.55,Electronics,Delhi,UPI
ORD001979,CUST0190,2022-12-06,684.28,Electronics,Kolkata,UPI
ORD001062,CUST0099,2023-04-18,2091.28,Clothing,Surat,UPI
ORD004304,CUST0437,2023-02-11,3459.44,Clothing,Bangalore,Debit Card
ORD006409,CUST0651,2022-08-05,1216.92,Beauty,Mumbai,COD
ORD009344,CUST0941,2023-03-26,185.07,Home & Kitchen,Hyderabad,UPI
ORD004569,CUST0459,2022-02-19,1598.35,Beauty,Ahmedabad,Debit Card
ORD001503,CUST0144,2022-10-01,244.81,Electronics,Pune,UPI
ORD008559,CUST0879,2023-10-30,1991.85,Home & Kitchen,Kolkata,UPI
ORD008531,CUST0879,2022-07-26,2021.67,Beauty,Surat,COD
ORD008542,CUST0879,2023-02-16,2698.23,Home & Kitchen,Pune,UPI
ORD003439,CUST0348,2022-06-11,3398.79,Home & Kitchen,Pune,NetBanking
ORD004904,CUST0496,2023-03-04,804.66,Home & Kitchen,Bangalore,Debit Card
ORD000679,CUST0059,2022-05-11,1225.72,Beauty,Jaipur,NetBanking
ORD002827,CUST0289,2023-07-18,458.46,Electronics,Hyderabad,Debit Card
ORD005867,CUST0602,2022-11-30,333.68,Clothing,Delhi,COD
ORD009519,CUST0958,2023-10-14,2001.61,Sports,Ahmedabad,Credit Card
ORD000103,CUST0009,2022-04-19,311.96,Home & Kitchen,Mumbai,NetBanking
ORD000958,CUST0084,2023-07-12,1719.49,Clothing,Chennai,Debit Card
ORD004416,CUST0444,2023-05-03,95.45,Electronics,Hyderabad,UPI
ORD006443,CUST0651,2022-04-21,825.31,Home & Kitchen,Hyderabad,NetBanking
ORD006364,CUST0643,2023-08-13,935.44,Electronics,Pune,UPI
ORD007149,CUST0723,2023-07-13,2359.88,Books,Mumbai,Debit Card
ORD003028,CUST0310,2022-01-13,1703.82,Books,Bangalore,COD
ORD002639,CUST0263,2023-04-05,948.66,Sports,Hyderabad,Debit Card
ORD005981,CUST0610,2023-02-07,140.13,Electronics,Delhi,Debit Card
ORD006609,CUST0668,2022-04-22,402.68,Beauty,Pune,NetBanking
ORD009330,CUST0939,2023-01-06,858.28,Clothing,Bangalore,UPI
ORD008302,CUST0857,2022-08-08,1556.91,Books,Surat,UPI
ORD004025,CUST0416,2022-01-12,542.84,Books,Surat,UPI
ORD004823,CUST0487,2023-02-07,2410.39,Home & Kitchen,Hyderabad,Debit Card
ORD007478,CUST0765,2022-03-24,1989.54,Beauty,Delhi,Debit Card
ORD004948,CUST0498,2023-02-01,1223.92,Clothing,Hyderabad,Debit Card
ORD001948,CUST0185,2023-07-14,819.81,Books,Pune,Credit Card
ORD004239,CUST0435,2023-09-16,2446.76,Electronics,Bangalore,UPI
ORD002300,CUST0223,2023-01-10,1132.37,Beauty,Pune,Debit Card
ORD004520,CUST0457,2023-01-28,1662.72,Home & Kitchen,Kolkata,Debit Card
ORD004372,CUST0441,2023-01-19,1686.55,Clothing,Bangalore,Credit Card
ORD004935,CUST0498,2023-07-30,522.29,Clothing,Ahmedabad,Credit Card
ORD009499,CUST0957,2022-02-11,347.76,Home & Kitchen,Delhi,NetBanking
ORD009193,CUST0927,2022-09-06,578.66,Electronics,Bangalore,Credit Card
ORD004281,CUST0436,2022-03-09,299.91,Clothing,Hyderabad,NetBanking
ORD000529,CUST0043,2023-02-17,1230.22,Electronics,Kolkata,Debit Card
ORD001234,CUST0112,2023-09-14,874.35,Electronics,Ahmedabad,Credit Card
ORD000780,CUST0069,2022-06-30,808.79,Electronics,Delhi,Credit Card
ORD005983,CUST0610,2022-09-13,150.1,Home & Kitchen,Surat,COD
ORD008050,CUST0834,2022-12-20,651.9,Clothing,Delhi,UPI
ORD002961,CUST0300,2022-04-11,4161.71,Books,Delhi,Credit Card
ORD001861,CUST0174,2022-08-18,727.88,Beauty,Jaipur,UPI
ORD008883,CUST0900,2023-04-28,1768.94,Home & Kitchen,Pune,Debit Card
ORD007614,CUST0780,2022-09-25,388.46,Books,Delhi,Credit Card
ORD003134,CUST0320,2023-09-01,741.91,Beauty,Kolkata,Credit Card
ORD002603,CUST0260,2022-05-16,925.43,Electronics,Jaipur,NetBanking
ORD001993,CUST0191,2022-10-01,602.77,Clothing,Jaipur,Debit Card
ORD003721,CUST0375,2023-07-14,2179.22,Beauty,Delhi,COD
ORD008689,CUST0886,2022-09-18,468.11,Beauty,Jaipur,UPI
ORD005287,CUST0542,2022-09-23,98.39,Beauty,Bangalore,UPI
ORD006792,CUST0688,2022-05-13,910.93,Electronics,Surat,NetBanking
ORD008725,CUST0889,2022-08-31,597.91,Electronics,Chennai,COD
ORD002472,CUST0241,2022-04-02,296.0,Clothing,Mumbai,Credit Card
ORD005023,CUST0512,2022-10-28,833.08,Clothing,Bangalore,Credit Card
ORD003211,CUST0333,2023-10-07,1711.53,Clothing,Jaipur,Credit Card
ORD004686,CUST0471,2022-07-05,1313.18,Sports,Hyderabad,UPI
ORD001397,CUST0130,2023-02-03,329.06,Clothing,Delhi,UPI
ORD007497,CUST0765,2022-03-28,2253.7,Electronics,Delhi,Debit Card
ORD005767,CUST0593,2023-01-04,765.84,Home & Kitchen,Hyderabad,COD
ORD008488,CUST0875,2023-12-06,2304.52,Home & Kitchen,Pune,UPI
ORD001043,CUST0099,2022-05-15,1164.95,Clothing,Mumbai,UPI
ORD006241,CUST0634,2022-08-18,86.08,Beauty,Mumbai,UPI
ORD007232,CUST0729,2022-11-16,1039.8,Electronics,Pune,Credit Card
ORD000258,CUST0022,2022-04-11,992.59,Books,Hyderabad,UPI
ORD007262,CUST0731,2022-10-26,528.38,Electronics,Hyderabad,Debit Card
ORD008607,CUST0881,2023-10-12,448.65,Electronics,Jaipur,Credit Card
ORD007792,CUST0803,2022-01-09,291.37,Electronics,Chennai,UPI
ORD005581,CUST0580,2022-10-29,1214.02,Electronics,Mumbai,Credit Card
ORD002090,CUST0203,2022-10-25,1038.09,Electronics,Kolkata,Debit Card
ORD007678,CUST0785,2022-03-14,414.22,Electronics,Hyderabad,COD
